#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,-2.850764,-79.192941,2014-05-16 11:50:00,932,18.72,66.65,744.7083,967.7075,18.04,0.879,225.0282
Station1,-2.850764,-79.192941,2014-05-16 11:55:00,933,19.63,61.82,744.5979,1792.481,18.04,1.39,265.8117
Station1,-2.850764,-79.192941,2014-05-16 12:00:00,934,18.9,62.64,744.5734,825.5585,18.04,1.593,212.8059
Station1,-2.850764,-79.192941,2014-05-16 12:05:00,935,19.39,62.21,744.5272,1097.57,18.04,1.457,195.2505
Station1,-2.850764,-79.192941,2014-05-16 12:10:00,936,19.39,62.64,744.4563,759.9833,18.04,1.657,255.2404
Station1,-2.850764,-79.192941,2014-05-16 12:15:00,937,18.82,63.5,744.444,402.8159,18.05,1.209,239.373
Station1,-2.850764,-79.192941,2014-05-16 12:20:00,938,18.4,64.63,744.4286,311.3159,18.05,1.026,218.9804
Station1,-2.850764,-79.192941,2014-05-16 12:25:00,939,17.98,66.3,744.3182,302.2916,18.06,1.212,288.4384
Station1,-2.850764,-79.192941,2014-05-16 12:30:00,940,17.97,68.16,744.2842,374.6816,18.05,1.484,286.266
Station1,-2.850764,-79.192941,2014-05-16 12:35:00,941,18.21,67.54,744.1713,378.0342,18.05,1.54,304.8423
Station1,-2.850764,-79.192941,2014-05-16 12:40:00,942,18.05,67.41,744.1422,414.613,18.05,1.532,305.848
Station1,-2.850764,-79.192941,2014-05-16 12:45:00,943,17.98,69.5,744.1119,328.9503,18.05,1.513,303.9584
Station1,-2.850764,-79.192941,2014-05-16 12:50:00,944,17.67,67.95,744.0452,275.3221,18.07,1.649,301.6443
Station1,-2.850764,-79.192941,2014-05-16 12:55:00,945,17.76,68.53,743.9925,342.4325,18.07,1.55,296.8189
Station1,-2.850764,-79.192941,2014-05-16 13:00:00,946,17.76,69.15,743.8959,316.7367,18.08,1.289,322.5908
Station1,-2.850764,-79.192941,2014-05-16 13:05:00,947,18.09,66.95,743.7944,327.4451,18.08,0.602,171.3001
Station1,-2.850764,-79.192941,2014-05-16 13:10:00,948,18.49,64.11,743.6746,478.3194,18.08,0.988,280.0104
Station1,-2.850764,-79.192941,2014-05-16 13:15:00,949,18.95,63.42,743.5868,931.2796,18.1,1.228,196.2454
Station1,-2.850764,-79.192941,2014-05-16 13:20:00,950,19.68,61.45,743.4906,1188.732,18.1,1.159,350.0666
Station1,-2.850764,-79.192941,2014-05-16 13:25:00,951,19.5,57.2,743.415,648.0948,18.11,1.26,290.7669
Station1,-2.850764,-79.192941,2014-05-16 13:30:00,952,19.47,59.2,743.2584,972.6868,18.12,1.486,339.5601
Station1,-2.850764,-79.192941,2014-05-16 13:35:00,953,19.82,56.38,743.1449,504.0089,18.14,1.022,53.9275
Station1,-2.850764,-79.192941,2014-05-16 13:40:00,954,19.25,58.24,743.0746,192.397,18.15,0.699,311.9405
Station1,-2.850764,-79.192941,2014-05-16 13:45:00,955,18.7,60.04,742.9817,196.477,18.16,1.129,294.0539
Station1,-2.850764,-79.192941,2014-05-16 13:50:00,956,18.62,59.11,742.9523,247.8053,18.17,0.635,14.51358
Station1,-2.850764,-79.192941,2014-05-16 13:55:00,957,18.75,60.61,742.848,310.1579,18.18,0.987,316.8491
Station1,-2.850764,-79.192941,2014-05-16 14:00:00,958,18.61,62.41,742.8163,336.4846,18.19,1.343,326.9977
Station1,-2.850764,-79.192941,2014-05-16 14:05:00,959,18.6,64.35,742.8163,288.173,18.19,1.02,315.4463
Station1,-2.850764,-79.192941,2014-05-16 14:10:00,960,18.37,65.58,742.8163,196.4075,18.2,1.801,320.0399
Station1,-2.850764,-79.192941,2014-05-16 14:15:00,961,17.03,71.61,742.7937,135.4773,18.22,2.187,298.315
Station1,-2.850764,-79.192941,2014-05-16 14:20:00,962,16.24,76.1,742.7982,135.6692,18.22,1.492,297.8636
Station1,-2.850764,-79.192941,2014-05-16 14:25:00,963,15.8,79.7,742.7113,121.4227,18.23,1.183,306.1249
Station1,-2.850764,-79.192941,2014-05-16 14:30:00,964,15.81,81.2,742.6351,114.792,18.24,0.377,181.4944
Station1,-2.850764,-79.192941,2014-05-16 14:35:00,965,15.83,78.51,742.536,146.9588,18.25,0.381,287.3603
Station1,-2.850764,-79.192941,2014-05-16 14:40:00,966,15.99,80.5,742.4347,187.5331,18.26,0.14,126.3956
Station1,-2.850764,-79.192941,2014-05-16 14:45:00,967,16.34,79.98,742.3033,425.6229,18.27,0.597,40.87445
Station1,-2.850764,-79.192941,2014-05-16 14:50:00,968,17.34,73.03,742.2174,759.0413,18.29,0.791,70.42309
Station1,-2.850764,-79.192941,2014-05-16 14:55:00,969,17.89,72.74,742.1942,759.3404,18.3,1.425,82.34276
Station1,-2.850764,-79.192941,2014-05-16 15:00:00,970,18.21,73.1,742.1292,762.6805,18.32,1.505,89.20874
Station1,-2.850764,-79.192941,2014-05-16 15:05:00,971,17.97,72.54,742.0541,727.2227,18.33,1.822,105.3934
Station1,-2.850764,-79.192941,2014-05-16 15:10:00,972,18.22,69.8,741.9838,683.6238,18.35,1.822,112.1519
Station1,-2.850764,-79.192941,2014-05-16 15:15:00,973,18.23,73.16,741.9122,566.423,18.37,1.596,100.445
Station1,-2.850764,-79.192941,2014-05-16 15:20:00,974,17.75,73.43,741.8866,412.6981,18.38,2.213,92.84571
Station1,-2.850764,-79.192941,2014-05-16 15:25:00,975,17.76,74.07,741.7745,617.9719,18.4,2.208,101.3586
Station1,-2.850764,-79.192941,2014-05-16 15:30:00,976,18.11,72.18,741.6669,749.3492,18.41,2.072,81.11246
Station1,-2.850764,-79.192941,2014-05-16 15:35:00,977,18.7,69.2,741.5868,750.6866,18.42,2.12,57.25667
Station1,-2.850764,-79.192941,2014-05-16 15:40:00,978,18.99,66.56,741.5909,735.9421,18.43,2.024,64.54874
Station1,-2.850764,-79.192941,2014-05-16 15:45:00,979,19.36,64.45,741.4822,724.2595,18.44,1.489,77.34851
Station1,-2.850764,-79.192941,2014-05-16 15:50:00,980,20.19,62.51,741.4608,577.8792,18.46,1.46,109.1278
Station1,-2.850764,-79.192941,2014-05-16 15:55:00,981,19.84,61.4,741.4806,327.4694,18.48,1.329,55.23956
Station1,-2.850764,-79.192941,2014-05-16 16:00:00,982,18.22,71.08,741.584,103.1472,18.49,2.035,297.9837
Station1,-2.850764,-79.192941,2014-05-16 16:05:00,983,15.82,81.7,741.6833,36.79652,18.5,1.249,6.358729
Station1,-2.850764,-79.192941,2014-05-16 16:10:00,984,14.84,83.9,741.713,53.82647,18.5,0.978,90.17316
Station1,-2.850764,-79.192941,2014-05-16 16:15:00,985,14.46,86.8,741.7201,82.23047,18.52,0.93,116.9859
Station1,-2.850764,-79.192941,2014-05-16 16:20:00,986,14.34,88.8,741.7587,72.53907,18.52,1.092,124.9558
Station1,-2.850764,-79.192941,2014-05-16 16:25:00,987,14.28,87.9,741.8553,43.348,18.53,0.823,96.15201
Station1,-2.850764,-79.192941,2014-05-16 16:30:00,988,14.33,86.3,741.941,25.5756,18.54,0.41,99.43472
Station1,-2.850764,-79.192941,2014-05-16 16:35:00,989,14.39,85.7,742.024,23.79808,18.54,0.601,107.1584
Station1,-2.850764,-79.192941,2014-05-16 16:40:00,990,14.31,87.5,742.0324,26.92257,18.56,0.783,93.40358
Station1,-2.850764,-79.192941,2014-05-16 16:45:00,991,14.32,87.8,742.0067,29.33613,18.58,0.349,70.39451
Station1,-2.850764,-79.192941,2014-05-16 16:50:00,992,14.23,88.7,741.9375,31.89761,18.59,0.558,134.5666
Station1,-2.850764,-79.192941,2014-05-16 16:55:00,993,14.03,89,741.9205,30.7285,18.6,0.497,120.3659
Station1,-2.850764,-79.192941,2014-05-16 17:00:00,994,13.99,89.8,741.9313,32.44578,18.62,0.829,121.7384
Station1,-2.850764,-79.192941,2014-05-16 17:05:00,995,14.02,89.4,741.939,26.88708,18.63,0.943,104.2591
Station1,-2.850764,-79.192941,2014-05-16 17:10:00,996,14.17,88.6,741.9525,19.25238,18.65,1.185,87.91911
Station1,-2.850764,-79.192941,2014-05-16 17:15:00,997,14.32,86.8,741.9637,20.35804,18.65,1.348,92.74496
Station1,-2.850764,-79.192941,2014-05-16 17:20:00,998,14.31,87.6,741.9713,23.54052,18.67,1.396,103.4871
Station1,-2.850764,-79.192941,2014-05-16 17:25:00,999,14.21,89.1,741.9695,24.45601,18.68,1.316,105.9064
Station1,-2.850764,-79.192941,2014-05-16 17:30:00,1000,14.26,88.1,741.9797,22.04372,18.7,1.034,99.76604
